Mtech_Project,Server,Date,Utilization,Parameter,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-04-22T12:30:00,26.03944524,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-04-22T09:30:00,26.02389002,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-04-22T08:30:00,26.02638928,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-04-20T02:30:00,25.59388924,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-04-20T01:30:00,25.53429842,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-04-20T00:30:00,25.89655908,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-04-19T19:30:00,25.53721523,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-04-19T17:30:00,25.5505565,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-04-13T16:30:00,26.10578591,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-04-13T13:30:00,26.20716422,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-04-13T09:30:00,26.47874673,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-04-13T05:30:00,27.15243406,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-04-14T02:30:00,26.05456003,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-04-13T17:30:00,26.30937004,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-04-17T04:30:00,26.25111071,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-04-16T21:30:00,26.65111065,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-04-16T20:30:00,26.21555599,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-04-16T12:30:00,26.22444487,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-04-16T11:30:00,26.22999986,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-04-18T03:30:00,26.1430556,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-04-18T02:30:00,26.24888833,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-04-18T01:30:00,26.21944523,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-04-18T00:30:00,26.81388919,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-04-17T23:30:00,26.19388755,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-04-17T18:30:00,26.67194573,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-04-17T16:30:00,26.20916589,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-04-17T15:30:00,26.21138906,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-04-17T14:30:00,26.6338884,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-04-17T12:30:00,26.23250024,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-04-17T09:30:00,26.12952073,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-04-17T07:30:00,26.23250071,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-04-17T05:30:00,26.24222326,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-01-13T03:30:00,26.22750012,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-01-12T21:30:00,26.2524999,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-01-12T19:30:00,26.26722336,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-01-12T16:30:00,26.17615763,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-01-12T11:30:00,26.17777952,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-01-13T08:30:00,26.6233592,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-01-13T07:30:00,26.21305561,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-01-13T06:30:00,26.18777657,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-01-13T05:30:00,26.27722168,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-01-14T03:30:00,25.81083981,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-01-14T02:30:00,25.73750067,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-01-13T23:30:00,25.96527831,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-01-13T20:30:00,26.29472176,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-01-13T17:30:00,26.25638835,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-01-13T13:30:00,26.26166757,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-01-13T12:30:00,26.62056573,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-01-15T01:30:00,25.74083265,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-01-14T18:30:00,25.72783438,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-01-14T11:30:00,25.75394011,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-01-14T07:30:00,25.79249922,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-01-14T05:30:00,25.7755936,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-01-25T12:30:00,26.69111172,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-01-25T08:30:00,26.59944471,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-01-25T06:30:00,26.21305656,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-01-25T05:30:00,26.26472267,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-01-25T23:30:00,26.29944261,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-01-26T14:30:00,26.1722215,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-01-26T09:30:00,26.18472131,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-01-26T22:30:00,26.17610995,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-01-26T21:30:00,26.16555675,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-01-26T20:30:00,26.24277687,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-01-16T21:30:00,26.17666578,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-01-16T20:30:00,26.5730559,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-01-16T18:30:00,26.28833357,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-01-16T16:30:00,26.64444415,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-01-16T15:30:00,26.20431232,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-01-16T13:30:00,26.18455823,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-02-13T21:30:00,26.62529834,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-02-13T15:30:00,26.195316,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-02-13T10:30:00,26.1612223,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-02-10T13:30:00,25.78444417,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-02-10T07:30:00,26.19418844,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-02-10T18:30:00,25.82027849,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-02-06T03:30:00,26.10000038,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-02-06T02:30:00,26.18888887,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-02-05T21:30:00,26.18139013,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-02-05T16:30:00,26.58277718,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-02-05T14:30:00,26.19499969,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-02-05T13:30:00,26.20027828,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-02-05T11:30:00,26.17333317,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-02-05T10:30:00,26.16999992,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-02-27T04:30:00,26.24222247,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-02-27T00:30:00,26.40972249,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-02-26T22:30:00,26.25444508,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-02-26T15:30:00,26.24527582,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-02-26T11:30:00,26.24752331,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-02-26T08:30:00,26.23361238,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-02-26T07:30:00,26.27555609,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-03-03T06:30:00,26.25642761,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-03-01T22:30:00,26.24999921,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-03-01T21:30:00,26.64888922,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-03-01T19:30:00,26.30333503,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-03-01T11:30:00,26.22622156,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-03-10T00:30:00,26.27555609,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-03-09T20:30:00,25.7202781,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-03-09T17:30:00,25.79972219,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-03-09T08:30:00,25.72444518,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-02-18T00:30:00,26.71722253,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-02-17T23:30:00,26.20198154,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-02-17T19:30:00,26.19527642,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-02-17T12:30:00,26.58333317,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-02-17T10:30:00,26.1719443,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-02-17T09:30:00,26.16749891,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-02-17T06:30:00,26.16805569,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-02-09T02:30:00,26.23027849,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-02-09T00:30:00,26.38611078,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-02-08T21:30:00,25.78944397,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-02-08T19:30:00,25.8911109,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-02-08T16:30:00,26.59305541,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-02-08T14:30:00,26.1827782,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-02-08T13:30:00,26.17527739,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-02-08T08:30:00,26.58767239,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-02-08T07:30:00,26.19627174,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-02-08T06:30:00,26.18537569,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-01-12T01:30:00,26.65666676,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-01-12T00:30:00,26.23666668,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-01-11T22:30:00,26.12611103,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-01-11T18:30:00,26.23777978,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-01-11T16:30:00,26.24805514,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-01-11T13:30:00,26.66472133,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-01-11T12:30:00,26.21583319,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-01-11T09:30:00,26.29063733,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-01-11T07:30:00,26.62514496,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-01-12T03:30:00,26.2183334,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-01-12T02:30:00,26.76083279,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-06-02T08:30:00,26.19222132,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-06-03T01:30:00,26.21694501,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-06-02T19:30:00,26.58333333,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-06-03T14:30:00,26.18211587,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-06-03T11:30:00,26.54957676,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-06-03T09:30:00,26.1637098,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-06-05T01:30:00,26.16564099,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-06-04T14:30:00,26.18124962,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-06-04T07:30:00,26.47235998,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-15T04:30:00,26.80388912,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-14T23:30:00,26.36527745,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-14T22:30:00,26.32333358,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-14T18:30:00,26.35388915,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-14T10:30:00,26.25277678,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-14T07:30:00,26.26194429,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-13T07:30:00,26.19250011,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-13T21:30:00,26.28749959,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-13T18:30:00,26.19610993,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-13T13:30:00,26.22305552,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-16T02:30:00,26.48611053,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-31T03:30:00,26.61027829,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-31T01:30:00,26.13694477,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-30T21:30:00,26.18361187,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-30T19:30:00,26.20472336,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-30T15:30:00,26.1933341,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-29T23:30:00,26.22731177,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-29T21:30:00,26.06856902,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-29T20:30:00,26.5210317,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-29T11:30:00,26.19277811,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-29T07:30:00,26.24239159,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-27T23:30:00,25.81888835,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-27T21:30:00,25.79982519,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-27T10:30:00,25.7145141,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-27T07:30:00,25.70059331,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-27T04:30:00,26.14662838,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-27T03:30:00,25.72630294,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-26T18:30:00,25.74920448,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-26T15:30:00,26.26217667,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-26T12:30:00,25.75166496,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-26T07:30:00,26.13194354,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-04-02T04:30:00,26.20666647,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-04-02T01:30:00,26.18805472,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-04-01T14:30:00,26.62249994,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-04-01T11:30:00,26.18277725,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-04-01T08:30:00,26.18833319,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-04-01T07:30:00,26.19805559,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-04-01T06:30:00,26.19416746,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-03-27T22:30:00,26.19983816,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-03-27T21:30:00,26.20398331,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-03-27T18:30:00,26.20397902,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-03-27T10:30:00,26.20154238,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-03-27T06:30:00,26.18967724,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-04-05T00:30:00,26.25250006,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-04-04T23:30:00,26.7188886,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-04-04T19:30:00,26.61777735,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-04-04T17:30:00,26.19194396,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-04-04T14:30:00,26.19944414,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-04-04T09:30:00,26.21989743,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-04-04T05:30:00,26.18583488,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-06-10T02:30:00,26.60861476,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-06-10T00:30:00,26.27158499,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-06-09T23:30:00,26.24727933,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-06-09T20:30:00,26.19251823,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-06-09T10:30:00,26.73370467,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-06-09T06:30:00,26.61944421,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-06-11T01:30:00,26.19277763,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-06-10T16:30:00,26.21219778,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-06-10T14:30:00,26.61616659,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-06-10T08:30:00,26.18690157,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-06T03:30:00,25.9150006,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-05T21:30:00,25.90111081,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-05T19:30:00,25.95039908,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-05T16:30:00,26.32785813,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-05T12:30:00,26.35361242,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-05T09:30:00,25.87975121,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-07T02:30:00,25.86638832,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-07T01:30:00,26.31333224,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-07T00:30:00,25.91111167,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-06T22:30:00,25.83277782,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-06T11:30:00,25.94444418,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-06T07:30:00,25.89056428,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-09T09:30:00,26.54050106,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-09T08:30:00,25.94305484,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-09T07:30:00,25.90777826,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-09T06:30:00,25.97583262,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-10T04:30:00,25.9919432,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-09T20:30:00,25.94218016,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-09T18:30:00,25.94020414,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-09T16:30:00,25.91111072,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-09T13:30:00,26.39083497,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-10T08:30:00,26.01916679,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-10T06:30:00,25.90694396,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-11T04:30:00,26.07611148,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-10T23:30:00,26.01564678,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-18T04:30:00,26.38111115,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-18T01:30:00,26.80277761,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-17T16:30:00,26.36722183,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-17T13:30:00,26.81669982,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-17T11:30:00,26.28166564,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-17T08:30:00,26.32583332,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-17T07:30:00,26.26944431,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-19T04:30:00,26.49083328,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-19T02:30:00,26.47305473,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-18T21:30:00,26.78666751,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-18T14:30:00,26.37166675,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-18T13:30:00,26.90722275,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-18T05:30:00,26.83142742,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-07T23:30:00,25.89472071,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-07T18:30:00,25.81000106,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-05-07T15:30:00,25.84222253,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-06-09T00:30:00,26.26277749,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-06-08T15:30:00,26.20583328,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-06-08T14:30:00,26.61000061,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-06-08T12:30:00,26.47083219,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-06-08T05:30:00,26.23805571,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-06-08T01:30:00,26.19194508,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-06-07T16:30:00,26.63389095,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-06-07T11:30:00,26.17805576,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-06-07T10:30:00,26.54305426,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-03-18T19:30:00,26.17972136,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-03-18T18:30:00,26.18339507,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-03-18T17:30:00,26.19059404,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-03-19T04:30:00,26.6251181,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-03-18T09:30:00,26.1894447,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-03-18T23:30:00,26.20833206,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-03-18T08:30:00,26.61080376,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-03-18T07:30:00,26.1948185,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-03-17T18:30:00,26.26079814,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-03-17T08:30:00,26.61777496,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-03-17T05:30:00,26.22028399,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-03-20T02:30:00,26.18027814,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-03-20T01:30:00,26.60860825,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-03-20T00:30:00,26.3077774,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-03-19T23:30:00,26.19499969,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-03-19T18:30:00,26.17944495,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-03-19T10:30:00,26.17944558,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-03-19T09:30:00,26.5359141,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-03-19T08:30:00,26.25437816,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-03-19T05:30:00,26.23166227,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-03-21T15:30:00,26.20412985,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-03-21T13:30:00,26.19666751,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-03-21T09:30:00,26.1958135,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-03-21T21:30:00,26.20325883,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-03-21T18:30:00,26.25442839,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-02-12T01:30:00,26.62638076,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-02,2023-02-12T00:30:00,26.25837898,CPU,,,,,
